職務類別,工作地區,學歷要求,工作經驗,公司規模,產業類別,上班時間,需求技能數量,薪資,職缺名稱,公司名稱
藥師,新北市中和區,專科,不拘,7,藥品／化妝品及清潔用品零售業,日班,0,500,晚班/假日班兼職藥師,四維藥局
藥師,新竹縣新埔鎮,專科,不拘,4,其他商品批發業,日班,0,80000,藥局藥師,新埔藥局
藥師,新北市新莊區,專科,不拘,0,藥品／化妝品及清潔用品零售業,日班,0,575,晚班兼職藥師,福原藥局
藥師,新北市中和區,專科,不拘,3,其他醫療保健服務業,日班,0,80500,第二藥師,佳禾藥局
藥師,台中市潭子區,碩士,不拘,0,診所,日班,0,40000,藥師助理,家興診所
藥師,台北市士林區,專科,不拘,1,藥品／化妝品及清潔用品零售業,日班,3,35000,藥師助理,躍獅福港藥局
藥師,台北市松山區,專科,不拘,5,醫院,日班,4,225,藥師助理(兼職),益華藥局
藥師,台北市北投區,專科,不拘,3,其他醫療保健服務業,日班,0,600,藥師,秝安藥局
藥師,新北市三峽區,碩士,不拘,10,診所,日班,2,75000,藥師,晴美眼科診所
藥師,台中市南屯區,專科,不拘,0,其他醫療保健服務業,日班,0,33500,藥師助理,仁人藥局
藥師,高雄市三民區,專科,不拘,150,醫院,日班,0,500,兼職藥師,文雄醫院
藥師,台北市北投區,碩士,不拘,0,診所,日班,0,700,兼職藥師,台北欣安耳鼻喉科診所
藥師,桃園市桃園區,專科,不拘,15,診所,日班,0,700,藥師,弘育耳鼻喉科診所
藥師,新北市新莊區,專科,不拘,0,藥品／化妝品及清潔用品零售業,日班,0,87500,藥師,福原藥局
藥師,台北市中山區,碩士,不拘,15,診所,日班,0,600,藥師(兼職),竹安骨科診所
藥師,高雄市鼓山區,碩士,不拘,0,診所,日班,0,500,藥師,祐琳小兒科診所
藥師,台中市南屯區,專科,不拘,10,診所,日班,0,82500,診所全職藥師,邢志宇耳鼻喉科診所
藥師,台北市中山區,碩士,不拘,22,綜合商品批發代理業,日班,0,65000,查驗登記藥師,富富企業股份有限公司
藥師,台中市烏日區,碩士,不拘,0,藥品／化妝品及清潔用品零售業,日班,0,70000,藥師,大樹藥局烏日中山店_九德藥局
藥師,新竹縣竹北市,專科,不拘,20,其他醫療保健服務業,日班,4,550,兼職藥師(竹北一店),如家藥師藥局
藥師,台中市南屯區,大學,不拘,0,診所,日班,0,60000,藥師,蘇德慶診所
藥師,台北市中山區,大學,不拘,80,診所,日班,0,560,藥師(PT可談),木生婦幼診所
藥師,高雄市鼓山區,專科,不拘,6,診所,日班,0,84000,藥師,恆芯診所
藥師,桃園市桃園區,專科,不拘,15,診所,日班,0,200,藥師助理(兼職),聖昌診所
藥師,新北市中和區,大學,不拘,100,診所,日班,0,137500,《中和區》包班藥師，月薪13萬-14.5萬,立順診所
藥師,桃園市桃園區,專科,不拘,15,診所,日班,0,90000,藥師,弘育耳鼻喉科診所
藥師,新竹市,碩士,不拘,40,診所,日班,1,800,【兼職】藥師(新竹初日）(假日班),初日診所
藥師,桃園市桃園區,專科,不拘,130,醫院,日班,0,90000,藥劑科 藥師,聯新國際醫院桃新分院
藥師,高雄市左營區,專科,不拘,10,藥品／化妝品及清潔用品零售業,日班,3,70000,熊大心藥局 早班藥師 白班藥師 健保藥局藥師 ,熊安心藥局
藥師,台北市大安區,碩士,不拘,15,其他醫療保健服務業,日班,0,30000,藥師助理,永誠藥局
藥師,新北市三重區,碩士,不拘,0,藥品／化妝品及清潔用品零售業,日班,2,95000,藥師(專兼均可洽談),宏安藥局
藥師,台南市安南區,碩士,不拘,2,其他醫療保健服務業,日班,0,35000,藥師助理,康悅健藥師藥局
藥師,台北市中正區,大學,不拘,5,其他醫療保健服務業,日班,0,75000,白班第二藥師(台北),佑康大藥局
藥師,新北市林口區,專科,不拘,10,藥品／化妝品及清潔用品零售業,日班,0,75000,第二藥師,家欣藥師藥局
藥師,台中市豐原區,專科,不拘,0,其他醫療保健服務業,日班,2,39750,藥師助理,進安藥局
藥師,桃園市桃園區,碩士,不拘,40,診所,日班,0,550,診所藥師 | 擁抱心身醫學診所(桃園館) | 需支援報備 | 正職亦可討論,抱抱心身醫學診所
藥師,新北市板橋區,碩士,不拘,5,藥品／化妝品及清潔用品零售業,日班,3,37250,廣欣南雅藥師藥局藥師助理(晚班月休8天/無經驗可),廣欣南雅藥師藥局
藥師,桃園市桃園區,碩士,不拘,200,藥品／化妝品及清潔用品批發業,夜班,0,87500,【雙北及桃園地區聯合招募】75K↑全職負責藥師/儲備藥師/應屆藥師,躍獅健康股份有限公司
藥師,南投縣集集鎮,專科,不拘,0,診所,日班,0,500,藥師,陳威申診所
藥師,台中市西屯區,大學,不拘,0,診所,日班,0,67500,藥師,施朝仁皮膚科診所
藥師,高雄市鼓山區,專科,不拘,0,診所,日班,0,80000,藥師,微風診所(籌備處)
藥師,高雄市鼓山區,大學,不拘,0,診所,夜班,0,475,藥師-兼職(高雄籌備處),守葳診所
藥師,新北市三重區,碩士,不拘,10,診所,日班,0,575,兼職藥師（需有藥師執照）,柯瑞宏皮膚專科診所
藥師,台中市西屯區,碩士,不拘,0,診所,日班,0,600,夜診藥師(可掛牌，一週兩夜診，可討論，極少磨粉),弘悅皮膚科診所
藥師,台北市信義區,碩士,不拘,10,診所,日班,0,196,藥師助理,髮拉儷皮膚科診所
藥師,台北市內湖區,大學,不拘,4000,醫院,夜班,0,550,ND10-臺北分院藥劑科 兼職藥師 (定期契約),中國醫藥大學附設醫院
藥師,台北市中山區,專科,不拘,0,診所,日班,0,600,臨時兼職藥師(台北),好日子診所
藥師,台北市文山區,碩士,不拘,0,醫院,日班,0,1000000,藥劑部 藥師,臺北市立萬芳醫院-委託臺北醫學大學辦理
藥師,台北市文山區,碩士,不拘,0,診所,日班,0,57500,藥師,順欣診所
藥師,新北市八里區,大學,不拘,0,其他醫療保健服務業,日班,0,1100000,八里藥局(大樹藥局-八里中山店)-藥局門市藥師※保證年薪110萬起 (月薪85K起)※ 【需具藥師證照.禮遇同行轉職 】,大樹藥局八里中山店_八里藥局
教師,桃園市中壢區,專科,不拘,0,書籍出版業,日班,3,41400,國小教育市場 / 業務專員 - 桃園｜公司配車,翰林出版事業股份有限公司
教師,台北市士林區,專科,不拘,10,學前教育事業,日班,0,36000,國小專任老師,吉的堡百齡分校_臺北市私立思妤文理短期補習班
教師,越南,大學,不拘,60,中學教育事業,日班,0,67500,小學教師,越南越華國際學校_VIET HOA INTERNATIONAL SCHOOL
教師,南投縣埔里鎮,碩士,不拘,0,大專校院教育事業,日班,0,52500,專任教師,南投縣均頭國際實驗教育機構
教師,新北市中和區,大學,不拘,10,其他教育服務業,日班,3,45000,國中小教師,新北市Future實驗教育機構
教師,新北市林口區,大學,不拘,30,中學教育事業,夜班,0,40000,中學儲備教師,新北市翰科實驗教育機構
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,29500,英文科兼任教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,29500,數學科兼任教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,29500,體育科兼任教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,彰化縣大村鄉,碩士,不拘,10,小學教育事業,日班,0,36000,國中教師兼導師,彰化縣愛因斯坦實驗教育機構
教師,新北市林口區,大學,不拘,30,中學教育事業,夜班,0,38000,小學儲備教師,新北市翰科實驗教育機構
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,400,全民國防兼任教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,61500,數學科代理教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,桃園市平鎮區,大學,不拘,324,其他教育服務業,日班,0,29500,時尚造型科兼任教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,台北市文山區,大學,不拘,0,其他教育服務業,日班,0,500,國小美學教師,臺北市濯亞國際學院實驗教育機構
教師,新北市林口區,碩士,不拘,30,中學教育事業,夜班,0,40000,國小教師【115學年度新編制】,新北市翰科實驗教育機構
教師,高雄市三民區,碩士,不拘,180,其他教育服務業,日班,0,40000,高職英文科教師,高雄市私立立志高級中學
教師,桃園市平鎮區,大學,不拘,324,其他教育服務業,日班,0,61000,時尚造型科代理教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,台北市中正區,碩士,不拘,50,其他教育服務業,日班,0,42000,全職國小教師,臺北市無界塾實驗教育機構
教師,桃園市中壢區,碩士,不拘,0,量販流通相關業,日班,0,35900,早班正職人員,歡樂購五金食品百貨大賣場_溢得昇有限公司
教師,桃園市桃園區,碩士,不拘,47,其他組織,日班,3,39300,兒少課輔行政人員【歡迎應屆畢業生】,社團法人台灣樂作創益協會
教師,高雄市三民區,碩士,不拘,180,其他教育服務業,日班,0,40000,中等學校輔導教師,高雄市私立立志高級中學
教師,新北市新店區,大學,不拘,800,中學教育事業,夜班,3,61500,【青山校區】小學部教務處 專任教師,康橋國際學校_康橋學校財團法人
教師,新北市林口區,碩士,不拘,30,中學教育事業,夜班,0,40000,國小教師(音樂專業者),新北市翰科實驗教育機構
教師,台中市大甲區,大學,不拘,130,中學教育事業,日班,0,45000,資料處理科教師,臺中市私立致用高級中學
教師,越南,大學,不拘,60,中學教育事業,日班,0,72500,英語教師,越南越華國際學校_VIET HOA INTERNATIONAL SCHOOL
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,61500,(普通科)數學科代理教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,新竹縣竹北市,碩士,不拘,0,其他教育服務業,日班,6,800,小學中文兼任教師,新竹縣亞太美國學校
教師,高雄市楠梓區,碩士,不拘,0,其他教育服務業,日班,0,32000,英文教師,高雄市野人華德福實驗教育機構
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,61500,(普通科)地理科代理教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,29500,(進修部)資料處理科兼任教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,台北市中正區,專科,不拘,37,中學教育事業,日班,0,42500,華德福儲備教師_英語,臺北市史代納實驗教育機構
教師,台北市文山區,專科,不拘,18,學前教育事業,日班,0,50000,專任輔導教師/代理教師,臺北市私立滬江高級中學附設幼兒園
教師,新竹市,碩士,不拘,8,運動服務業,日班,0,59000,門店店長,優體運動 Movement+｜新竹器械皮拉提斯_優體運動有限公司
教師,台北市大安區,碩士,不拘,450,食品什貨零售業,日班,0,31000,【建南門市】大安區-有機門市服務人員,棉花田生機園地股份有限公司
教師,新北市中和區,碩士,不拘,0,小學教育事業,日班,0,45000,新北市私立竹林小學中和校區【體育】專任教師,新北市私立竹林國民小學
教師,桃園市平鎮區,大學,不拘,324,其他教育服務業,日班,0,61500,(電機電子群)資訊科代理教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,新北市淡水區,專科,不拘,0,學前教育事業,日班,0,41000,教師,財團法人新北市私立一信幼兒園
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,61500,(普通科)英文科代理教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,高雄市鼓山區,碩士,不拘,95,大專校院教育事業,日班,0,40000,國小部一般教師,高雄市私立中華高級藝術職業學校
教師,台南市東區,專科,不拘,0,其他教育服務業,夜班,3,35000,英文教師,臺南市學無界實驗教育機構
教師,新北市永和區,大學,不拘,0,其他教育服務業,日班,0,52000,自然科教師 (含代理教師),新北市私立及人國民小學
教師,台中市潭子區,碩士,不拘,0,中學教育事業,日班,0,45000,國際部國文教師,常春藤學校財團法人臺中市常春藤高級中學
教師,桃園市平鎮區,碩士,不拘,324,其他教育服務業,日班,0,48000,專任輔導教師,桃園育達學校財團法人桃園市育達高級中等學校
教師,桃園市中壢區,大學,不拘,0,其他教育服務業,日班,4,44500,國小儲備教師,桃園市趣創者國際實驗教育機構
教師,台北市中正區,碩士,不拘,50,其他教育服務業,日班,0,700,兼職國小數學教師,臺北市無界塾實驗教育機構
教師,台北市中山區,碩士,不拘,3600,其他教育服務業,夜班,0,34500,C004-安親教師(台北市中山區),何嘉仁國際文教團隊_何嘉仁實業股份有限公司
教師,新竹市,碩士,不拘,0,學前教育事業,日班,0,36500,托育人員,新竹市私立育慈托嬰中心育芯分園
教師,新北市板橋區,大學,不拘,50,補習班,日班,0,95000,國中數理導師50K~70K週休二日,學悟處文理語文短期補習班
教師,桃園市平鎮區,大學,不拘,324,其他教育服務業,日班,0,61000,餐旅群科代理教師(餐飲或觀光專長),桃園育達學校財團法人桃園市育達高級中等學校
教師,新北市永和區,碩士,不拘,180,職業學校教育事業,日班,2,40000,【全民國防教育科】代理教師,新北市私立復興高級商工職業學校
教師,南投縣埔里鎮,碩士,不拘,200,其他教育服務業,日班,0,49250,西語專任教師,南投縣普台國民小學_財團法人南投縣私立普台國民小學
教師,桃園市大溪區,大學,不拘,70,廣告行銷公關業,日班,4,40000,小草書屋暨青草職能發展學苑-非營利實驗教師,甘樂文創志業股份有限公司
教師,台東縣台東市,碩士,不拘,0,補習班,日班,0,600,美語教師,臺東縣私立高瞻東海教室文理技藝短期補習班
教師,新竹縣新豐鄉,大學,不拘,150,其他教育服務業,日班,0,40000,僑生班華語文教師(班導師),新竹縣仰德高級中學
教師,新北市樹林區,大學,不拘,0,職業學校教育事業,日班,0,32500,烘焙科代理教師,樹人高級家事商業職業學校
教師,新北市樹林區,大學,不拘,3600,補習班,日班,3,34800,安親教師/儲備幹部(樹林）,承學文理短期補習班
教師,新竹市,碩士,不拘,7,補習班,日班,0,55000,國小、國中數學教師,新竹市私立臆數文理短期補習班
教師,台北市中正區,大學,不拘,0,小學教育事業,夜班,0,45000,國小事業/專任輔導教師,臺北市新視野實驗教育機構
教師,台南市北區,碩士,不拘,50,其他教育服務業,日班,0,50000,國小教師(具國小教師證）,威爾森文教事業股份有限公司
教師,新北市板橋區,碩士,不拘,0,其他組織,日班,0,39715,幼兒園教師／教保員 (翠中),財團法人三之三生命教育基金會
教師,新竹市,專科,不拘,50,學前教育事業,日班,3,41500,紐約國際幼兒園 - 教保員/幼兒園老師,新竹市私立紐約國際幼兒園
